date,month,rank,buy_turnover,sell_turnover,trade_cost,n_names
2021-11-01,2021-11-01,1,0.2875252016252061,0.2875252016252061,0.0016820224295074557,118
2021-11-01,2021-11-01,2,0.344094552270778,0.34409455227077795,0.002012953130784051,118
2021-11-01,2021-11-01,3,0.24519379260463198,0.245193792604632,0.0014343836867370973,119
2021-12-01,2021-12-01,0,0.23851104677442325,0.23851104677442347,0.001395289623630377,119
2021-12-01,2021-12-01,1,0.5284961522669799,0.5284961522669801,0.0030917024907618335,118
2021-12-01,2021-12-01,2,0.6269388997913794,0.6269388997913794,0.00366759256377957,118
2021-12-01,2021-12-01,3,0.35790931682763527,0.35790931682763527,0.0020937695034416665,119
2022-01-03,2022-01-01,0,0.10134437992586545,0.10134437992586559,0.0005928646225663135,119
2022-01-03,2022-01-01,1,0.24674416935250815,0.24674416935250815,0.0014434533907121726,118
2022-01-03,2022-01-01,2,0.3203203396786308,0.32032033967863094,0.0018738739871199909,118
2022-01-03,2022-01-01,3,0.21364527343906517,0.21364527343906514,0.001249824849618531,119
2022-02-07,2022-02-01,0,0.18578165529293325,0.18578165529293345,0.0010868226834636605,119
2022-02-07,2022-02-01,1,0.37050604845068846,0.37050604845068846,0.0021674603834365277,118
2022-02-07,2022-02-01,2,0.4518539082799095,0.4518539082799094,0.0026433453634374703,118
2022-02-07,2022-02-01,3,0.32288523014317566,0.32288523014317577,0.0018888785963375784,119
2022-03-01,2022-03-01,0,0.1494464632925484,0.1494464632925483,0.0008742618102614076,119
2022-03-01,2022-03-01,1,0.3012349293037747,0.30123492930377493,0.001762224336427083,118
2022-03-01,2022-03-01,2,0.3192400641917593,0.3192400641917591,0.0018675543755217912,118
2022-03-01,2022-03-01,3,0.24521260367432418,0.2452126036743242,0.0014344937314947968,119
2022-04-01,2022-04-01,0,0.2059879418041337,0.20598794180413366,0.0012050294595541819,119
2022-04-01,2022-04-01,1,0.48182131159041475,0.48182131159041475,0.0028186546728039266,118
2022-04-01,2022-04-01,2,0.5294954723915346,0.5294954723915346,0.0030975485134904775,118
2022-04-01,2022-04-01,3,0.313051364180698,0.3130513641806979,0.0018313504804570828,119
2022-05-03,2022-05-01,0,0.13676140921590735,0.13676140921590735,0.0008000542439130581,121
2022-05-03,2022-05-01,1,0.26106728772294574,0.26106728772294563,0.001527243633179232,116
2022-05-03,2022-05-01,2,0.2889067723464037,0.2889067723464037,0.0016901046182264618,119
2022-05-03,2022-05-01,3,0.15986772037956407,0.15986772037956404,0.0009352261642204497,118
2022-06-01,2022-06-01,0,0.08780640031074322,0.08780640031074323,0.0005136674418178479,119
2022-06-01,2022-06-01,1,0.15552678418884458,0.1555267841888447,0.0009098316875047413,118
2022-06-01,2022-06-01,2,0.15237855071951661,0.15237855071951642,0.0008914145217091714,121
2022-06-01,2022-06-01,3,0.0877972630004322,0.08779726300043231,0.0005136139885525288,116
2022-07-01,2022-07-01,0,0.12656108724784224,0.1265610872478422,0.000740382360399877,119
2022-07-01,2022-07-01,1,0.2790226889588345,0.2790226889588344,0.0016322827304091816,118
2022-07-01,2022-07-01,2,0.36426987199936933,0.3642698719993691,0.0021309787511963095,118
2022-07-01,2022-07-01,3,0.18739550718571754,0.1873955071857176,0.001096263717036448,119
2022-08-01,2022-08-01,0,0.3600113720414492,0.3600113720414493,0.0021060665264424783,119
2022-08-01,2022-08-01,1,0.6189645072236778,0.6189645072236777,0.0036209423672585147,118
2022-08-01,2022-08-01,2,0.6000547931136356,0.6000547931136357,0.003510320539714769,118
2022-08-01,2022-08-01,3,0.30220110517517706,0.3022011051751771,0.0017678764652747862,119
2022-09-01,2022-09-01,0,0.45672747239849487,0.45672747239849487,0.002671855713531195,120
2022-09-01,2022-09-01,1,0.7473597892278699,0.7473597892278698,0.004372054766983039,117
2022-09-01,2022-09-01,2,0.7203268635443183,0.7203268635443182,0.004213912151734262,119
2022-09-01,2022-09-01,3,0.4788847591114914,0.4788847591114914,0.0028014758408022246,118
2022-10-03,2022-10-01,0,0.19547925552924744,0.19547925552924747,0.0011435536448460976,119
2022-10-03,2022-10-01,1,0.44294469730301483,0.4429446973030147,0.0025912264792226367,118
2022-10-03,2022-10-01,2,0.50129777551206,0.5012977755120598,0.00293259198674555,118
2022-10-03,2022-10-01,3,0.2830866772828454,0.28308667728284553,0.0016560570621046461,119
2022-11-01,2022-11-01,0,0.13875886069271556,0.13875886069271565,0.0008117393350523863,119
2022-11-01,2022-11-01,1,0.307821545108594,0.30782154510859394,0.0018007560388852747,118
2022-11-01,2022-11-01,2,0.3795308380935853,0.3795308380935852,0.0022202554028474732,118
2022-11-01,2022-11-01,3,0.2126472824127761,0.21264728241277603,0.0012439866021147399,119
2022-12-01,2022-12-01,0,0.1099802846135876,0.10998028461358766,0.0006433846649894877,119
2022-12-01,2022-12-01,1,0.22830015804213338,0.22830015804213347,0.0013355559245464806,118
2022-12-01,2022-12-01,2,0.2509957056037075,0.2509957056037076,0.0014683248777816894,118
2022-12-01,2022-12-01,3,0.11328048507353927,0.11328048507353934,0.000662690837680205,119
2023-01-03,2023-01-01,0,0.09397772118376524,0.09397772118376524,0.0005497696689250267,119
2023-01-03,2023-01-01,1,0.17317871756216718,0.17317871756216718,0.001013095497738678,118
2023-01-03,2023-01-01,2,0.16104711601978472,0.16104711601978466,0.0009421256287157404,118
2023-01-03,2023-01-01,3,0.07625821725723868,0.07625821725723884,0.00044611057095484704,119
2023-02-01,2023-02-01,0,0.09410868464071173,0.09410868464071172,0.0005505358051481635,119
2023-02-01,2023-02-01,1,0.14526457376059126,0.14526457376059143,0.0008497977564994597,118
2023-02-01,2023-02-01,2,0.10647443244982593,0.10647443244982588,0.0006228754298314816,118
2023-02-01,2023-02-01,3,0.046729598184132,0.046729598184132304,0.00027336814937717357,119
2023-03-01,2023-03-01,0,0.08591688778970925,0.0859168877897092,0.0005026137935697989,119
2023-03-01,2023-03-01,1,0.12988968528492106,0.129889685284921,0.000759854658916788,118
2023-03-01,2023-03-01,2,0.0964073894917967,0.09640738949179675,0.000563983228527011,118
2023-03-01,2023-03-01,3,0.056888293940834424,0.05688829394083441,0.00033279651955388137,119
2023-04-06,2023-04-01,0,0.10682171570615505,0.10682171570615498,0.0006249070368810068,119
2023-04-06,2023-04-01,1,0.17154590445408874,0.1715459044540886,0.0010035435410564186,118
2023-04-06,2023-04-01,2,0.18911881536336855,0.18911881536336855,0.0011063450698757062,118
2023-04-06,2023-04-01,3,0.13951571681527644,0.1395157168152764,0.0008161669433693671,119
2023-05-02,2023-05-01,0,0.08221635647288071,0.08221635647288089,0.00048096568536635294,119
2023-05-02,2023-05-01,1,0.15150439322662876,0.15150439322662884,0.0008863007003757787,118
2023-05-02,2023-05-01,2,0.20623488420294767,0.2062348842029475,0.0012064740725872432,118
2023-05-02,2023-05-01,3,0.16118823703762936,0.1611882370376294,0.0009429511866701321,119
2023-06-01,2023-06-01,0,0.2167127837910212,0.21671278379102127,0.0012677697851774744,119
2023-06-01,2023-06-01,1,0.5181709915914157,0.5181709915914157,0.003031300300809782,118
2023-06-01,2023-06-01,2,0.5211597399584724,0.5211597399584725,0.003048784478757064,118
2023-06-01,2023-06-01,3,0.3082320032129829,0.30823200321298294,0.0018031572187959502,119
2023-07-03,2023-07-01,0,0.19031977154848922,0.1903197715484892,0.0011133706635586618,119
2023-07-03,2023-07-01,1,0.3796829092420374,0.37968290924203724,0.002221145019065918,118
2023-07-03,2023-07-01,2,0.33090141965222064,0.33090141965222075,0.0019357733049654912,118
2023-07-03,2023-07-01,3,0.2321570703653671,0.23215707036536704,0.0013581188616373972,119
2023-08-01,2023-08-01,0,0.17988113881585013,0.17988113881585022,0.0010523046620727237,119
2023-08-01,2023-08-01,1,0.344802507924866,0.3448025079248661,0.0020170946713604664,118
2023-08-01,2023-08-01,2,0.3356994991809532,0.335699499180953,0.0019638420702085754,118
2023-08-01,2023-08-01,3,0.22767985011250172,0.22767985011250158,0.0013319271231581344,119
2023-09-01,2023-09-01,0,0.1629048080162816,0.16290480801628165,0.0009529931268952476,119
2023-09-01,2023-09-01,1,0.3964355905611287,0.39643559056112865,0.002319148204782603,118
2023-09-01,2023-09-01,2,0.42457703813590847,0.4245770381359084,0.002483775673095064,118
2023-09-01,2023-09-01,3,0.22213653400051314,0.2221365340005134,0.001299498723903003,119
2023-10-02,2023-10-01,0,0.18540261014697074,0.18540261014697093,0.0010846052693597797,119
2023-10-02,2023-10-01,1,0.39419379737900434,0.3941937973790045,0.002306033714667176,118
2023-10-02,2023-10-01,2,0.3891112677173527,0.3891112677173526,0.002276300916146513,118
2023-10-02,2023-10-01,3,0.244963013189996,0.24496301318999597,0.0014330336271614766,119
2023-11-01,2023-11-01,0,0.2093769129369263,0.2093769129369266,0.00122485494068102,119
2023-11-01,2023-11-01,1,0.4554372173069551,0.4554372173069549,0.0026643077212456863,118
2023-11-01,2023-11-01,2,0.5095439456164703,0.5095439456164702,0.002980832081856351,118
2023-11-01,2023-11-01,3,0.3776007265504482,0.3776007265504482,0.0022089642503201217,119
2023-12-01,2023-12-01,0,0.23920212759506895,0.23920212759506881,0.001399332446431153,119
2023-12-01,2023-12-01,1,0.4466559488795993,0.44665594887959936,0.0026129373009456565,118
2023-12-01,2023-12-01,2,0.5278880307276227,0.5278880307276228,0.0030881449797565933,118
2023-12-01,2023-12-01,3,0.3766778009653834,0.3766778009653834,0.0022035651356474926,119
2024-01-02,2024-01-01,0,0.114255866292441,0.11425586629244112,0.0006683968178107804,119
2024-01-02,2024-01-01,1,0.2537891333802542,0.25378913338025433,0.0014846664302744879,118
2024-01-02,2024-01-01,2,0.32908018525335647,0.3290801852533566,0.001925119083732136,118
2024-01-02,2024-01-01,3,0.27584352075399066,0.2758435207539906,0.001613684596410845,119
2024-02-01,2024-02-01,0,0.2415812382640871,0.24158123826408703,0.0014132502438449093,119
2024-02-01,2024-02-01,1,0.4709445984347668,0.47094459843476677,0.0027550259008433855,118
2024-02-01,2024-02-01,2,0.5008586391646241,0.5008586391646241,0.0029300230391130517,118
2024-02-01,2024-02-01,3,0.3690066677084012,0.3690066677084013,0.0021586890060941474,119
2024-03-01,2024-03-01,0,0.16952319143024647,0.1695231914302467,0.000991710669866943,119
2024-03-01,2024-03-01,1,0.3233553178175226,0.32335531781752247,0.0018916286092325067,118
2024-03-01,2024-03-01,2,0.42298558469714387,0.4229855846971437,0.0024744656704782913,118
2024-03-01,2024-03-01,3,0.32952253474590265,0.32952253474590276,0.001927706828263531,119
2024-04-01,2024-04-01,0,0.213097367323772,0.213097367323772,0.0012466195988440662,119
2024-04-01,2024-04-01,1,0.42606123865714884,0.4260612386571486,0.0024924582461443197,118
2024-04-01,2024-04-01,2,0.5223760543502837,0.5223760543502839,0.0030558999179491606,118
2024-04-01,2024-04-01,3,0.34404837980821057,0.34404837980821035,0.002012683021878031,119
2024-05-02,2024-05-01,0,0.25062403963439406,0.2506240396343942,0.001466150631861206,119
2024-05-02,2024-05-01,1,0.38978592983763416,0.38978592983763427,0.0022802476895501605,118
2024-05-02,2024-05-01,2,0.48848766151547285,0.48848766151547307,0.002857652819865517,118
2024-05-02,2024-05-01,3,0.38528690955968975,0.3852869095596897,0.002253928420924185,119
2024-06-03,2024-06-01,0,0.241708649371534,0.24170864937153402,0.0014139955988234742,119
2024-06-03,2024-06-01,1,0.3633559530744479,0.3633559530744478,0.0021256323254855197,118
2024-06-03,2024-06-01,2,0.49010936551191275,0.49010936551191286,0.0028671397882446903,118
2024-06-03,2024-06-01,3,0.39700705270462344,0.39700705270462333,0.002322491258322047,119
2024-07-01,2024-07-01,0,0.28669883100717836,0.2866988310071784,0.0016771881613919935,119
2024-07-01,2024-07-01,1,0.4111431755145597,0.4111431755145595,0.002405187576760173,118
2024-07-01,2024-07-01,2,0.43762173973770735,0.43762173973770746,0.0025600871774655886,118
2024-07-01,2024-07-01,3,0.3045577825590806,0.3045577825590806,0.0017816630279706216,119
2024-08-01,2024-08-01,0,0.2765588010420056,0.2765588010420055,0.0016178689860957321,119
2024-08-01,2024-08-01,1,0.4425353975353049,0.44253539753530496,0.002588832075581534,118
2024-08-01,2024-08-01,2,0.5220041803663711,0.522004180366371,0.00305372445514327,118
2024-08-01,2024-08-01,3,0.3269513883579429,0.32695138835794285,0.0019126656218939656,119
2024-09-02,2024-09-01,0,0.2449911550398986,0.24499115503989854,0.0014331982569834065,119
2024-09-02,2024-09-01,1,0.3324866256351156,0.33248662563511555,0.0019450467599654263,118
2024-09-02,2024-09-01,2,0.4345564083942317,0.4345564083942318,0.002542154989106256,118
2024-09-02,2024-09-01,3,0.3057660860337421,0.3057660860337422,0.0017887316032973919,119
2024-10-01,2024-10-01,0,0.22428859723436873,0.22428859723436864,0.0013120882938210568,119
2024-10-01,2024-10-01,1,0.34913393249336,0.34913393249336,0.002042433505086156,118
2024-10-01,2024-10-01,2,0.45044607023139194,0.45044607023139205,0.0026351095108536433,118
2024-10-01,2024-10-01,3,0.3334227149534298,0.33342271495342996,0.001950522882477565,119
2024-11-01,2024-11-01,0,0.19529358965766047,0.19529358965766047,0.0011424674994973138,119
2024-11-01,2024-11-01,1,0.39077216087033706,0.39077216087033695,0.0022860171410914714,118
2024-11-01,2024-11-01,2,0.5253145646120545,0.5253145646120545,0.0030730902029805192,118
2024-11-01,2024-11-01,3,0.3654668024798618,0.36546680247986185,0.002137980794507192,119
