date,tic,target_date,pred_return,real_return,alpha,l1_ratio
2020-04-01,6715,2020-05-01,-0.6135625020937973,0.2407602956705383,0.0001,
2020-04-01,8016,2020-05-01,-0.584988414109597,0.037542662116041,0.0001,
2020-04-01,8028,2020-05-01,-0.5831492311562815,-0.0359848484848485,0.0001,
2020-04-01,8039,2020-05-01,-0.5839741096199353,0.0053475935828877,0.0001,
2020-04-01,8046,2020-05-01,-0.5343062352884558,-0.2145862552594669,0.0001,
2020-04-01,8070,2020-05-01,-0.5991946513288632,-0.0185758513931888,0.0001,
2020-04-01,8081,2020-05-01,-0.5786604216097356,0.1482889733840304,0.0001,
2020-04-01,8103,2020-05-01,-0.5947898686928762,0.0774058577405858,0.0001,
2020-04-01,8112,2020-05-01,-0.5674526178029639,-0.1246290801186944,0.0001,
2020-04-01,8114,2020-05-01,-0.6011938896819727,-0.0762527233115468,0.0001,
2020-04-01,8131,2020-05-01,-0.5972713568014322,-0.0093209054593872,0.0001,
2020-04-01,8150,2020-05-01,-0.5868481662575971,0.006514657980456,0.0001,
2020-04-01,8210,2020-05-01,-0.5900136719520777,0.0581140350877191,0.0001,
2020-04-01,8213,2020-05-01,-0.585201227152736,0.1020710059171596,0.0001,
2020-04-01,8215,2020-05-01,-0.5866777379130289,-0.043731778425656,0.0001,
2020-04-01,8249,2020-05-01,-0.5947058916815388,0.0,0.0001,
2020-04-01,8261,2020-05-01,-0.5914010362067562,0.055793991416309,0.0001,
2020-04-01,8271,2020-05-01,-0.562221040310734,0.0497881355932201,0.0001,
2020-04-01,8341,2020-05-01,-0.6393001178413281,0.0077519379844961,0.0001,
2020-04-01,8422,2020-05-01,-0.6047359763986776,-0.0096153846153846,0.0001,
2020-04-01,8454,2020-05-01,-0.6399302926719576,0.186264308012487,0.0001,
2020-04-01,8464,2020-05-01,-0.6149959088138506,0.117391304347826,0.0001,
2020-04-01,8478,2020-05-01,-0.5976949889701336,-0.0246913580246914,0.0001,
2020-04-01,8481,2020-05-01,-0.6063620125691486,0.1090573012939,0.0001,
2020-04-01,8482,2020-05-01,-0.6112332887021669,0.083743842364532,0.0001,
2020-04-01,8499,2020-05-01,-0.6024916984404077,0.062308478038815,0.0001,
2020-04-01,8926,2020-05-01,-0.5940712175649543,0.1437216338880484,0.0001,
2020-04-01,8996,2020-05-01,-0.5507811326260867,0.1495327102803736,0.0001,
2020-04-01,9802,2020-05-01,-0.5814493649101834,0.0256673511293634,0.0001,
2020-04-01,9904,2020-05-01,-0.5962466898037778,0.0478723404255321,0.0001,
2020-04-01,9905,2020-05-01,-0.5960828680977708,0.0141176470588235,0.0001,
2020-04-01,9907,2020-05-01,-0.6168491835317128,-0.044613710554951,0.0001,
2020-04-01,9908,2020-05-01,-0.5976539000482088,-0.0099009900990097,0.0001,
2020-04-01,9910,2020-05-01,-0.6289480744081144,0.0584795321637425,0.0001,
2020-04-01,9911,2020-05-01,-0.6020570474440267,-0.0052854122621563,0.0001,
2020-04-01,9914,2020-05-01,-0.6038301223504099,0.1726384364820847,0.0001,
2020-04-01,9917,2020-05-01,-0.6104879639520921,-0.0283768444948921,0.0001,
2020-04-01,9918,2020-05-01,-0.6000499229515134,-0.0101596516690856,0.0001,
2020-04-01,9921,2020-05-01,-0.5966631058754135,0.323943661971831,0.0001,
2020-04-01,9924,2020-05-01,-0.5985737707489761,0.0137672090112641,0.0001,
2020-04-01,9925,2020-05-01,-0.5986681397140443,-0.0041379310344827,0.0001,
2020-04-01,9926,2020-05-01,-0.6032536027722504,0.0168269230769231,0.0001,
2020-04-01,9927,2020-05-01,-0.5969851978363366,-0.030944625407166,0.0001,
2020-04-01,9930,2020-05-01,-0.6029064818662548,-0.0341409691629955,0.0001,
2020-04-01,9931,2020-05-01,-0.6095209689599602,0.0150375939849622,0.0001,
2020-04-01,9933,2020-05-01,-0.5863174539872631,0.028831562974203,0.0001,
2020-04-01,9937,2020-05-01,-0.6051597028905797,0.0045610034207526,0.0001,
2020-04-01,9938,2020-05-01,-0.59146957269945,-0.0072463768115942,0.0001,
2020-04-01,9939,2020-05-01,-0.5925321168993433,-0.018348623853211,0.0001,
2020-04-01,9940,2020-05-01,-0.6009696367576183,0.0151515151515151,0.0001,
2020-04-01,9941,2020-05-01,-0.6034933860883559,-0.0118811881188118,0.0001,
2020-04-01,9942,2020-05-01,-0.6001765809330871,-0.0406015037593985,0.0001,
2020-04-01,9943,2020-05-01,-0.596424285242781,0.04251968503937,0.0001,
2020-04-01,9945,2020-05-01,-0.6387443316081423,0.0246636771300448,0.0001,
2020-04-01,9946,2020-05-01,-0.6139839431857621,-0.0833333333333333,0.0001,
2020-05-01,1101,2020-06-01,0.11880599108217983,0.0047003525264395,0.0001,
2020-05-01,1102,2020-06-01,0.12553879914109925,0.0011481056257176,0.0001,
2020-05-01,1104,2020-06-01,0.13134798348360022,0.016949152542373,0.0001,
2020-05-01,1109,2020-06-01,0.13010589283606996,0.028409090909091,0.0001,
2020-05-01,1203,2020-06-01,0.1289932475936097,0.0443262411347518,0.0001,
2020-05-01,1210,2020-06-01,0.1297481428845551,-0.0081395348837208,0.0001,
2020-05-01,1215,2020-06-01,0.13388505401242506,-0.0027619232121766,0.0001,
2020-05-01,1216,2020-06-01,0.1215138539769565,-0.0206043956043955,0.0001,
2020-05-01,1219,2020-06-01,0.149537736296014,0.1148825065274155,0.0001,
2020-05-01,1220,2020-06-01,0.13333474727917402,0.0370370370370369,0.0001,
2020-05-01,1225,2020-06-01,0.1272771674745853,0.0039893617021276,0.0001,
2020-05-01,1227,2020-06-01,0.12201348696380974,-0.0078740157480313,0.0001,
2020-05-01,1229,2020-06-01,0.11308184391235983,0.0290556900726393,0.0001,
2020-05-01,1231,2020-06-01,0.121935636566446,0.0466507177033495,0.0001,
2020-05-01,1232,2020-06-01,0.11649840461837592,0.0252100840336133,0.0001,
2020-05-01,1233,2020-06-01,0.12779857353668217,0.015299026425591,0.0001,
2020-05-01,1234,2020-06-01,0.1320443100751951,0.0296411856474259,0.0001,
2020-05-01,1235,2020-06-01,0.1565933302406493,-0.007766990291262,0.0001,
2020-05-01,1256,2020-06-01,0.12052075687487045,0.0,0.0001,
2020-05-01,1303,2020-06-01,0.12726318352955798,0.0270270270270269,0.0001,
2020-05-01,1307,2020-06-01,0.13851975370926586,-0.0870488322717621,0.0001,
2020-05-01,1319,2020-06-01,0.1329729859009429,0.0473682053218431,0.0001,
2020-05-01,1323,2020-06-01,0.1291534411616003,-0.0119760479041914,0.0001,
2020-05-01,1339,2020-06-01,0.13725580818551678,-0.0147058823529412,0.0001,
2020-05-01,1341,2020-06-01,0.12619480620125892,0.1022178801392983,0.0001,
2020-05-01,1402,2020-06-01,0.1303452672819721,0.0371747211895912,0.0001,
2020-05-01,1409,2020-06-01,0.1337780512339801,0.0416666666666667,0.0001,
2020-05-01,1410,2020-06-01,0.1286399745625811,0.134971994619556,0.0001,
2020-05-01,1419,2020-06-01,0.13068075340017568,0.1186224489795917,0.0001,
2020-05-01,1434,2020-06-01,0.13357644005238775,0.0643274853801167,0.0001,
2020-05-01,1436,2020-06-01,0.13225259004455828,0.0630872483221478,0.0001,
2020-05-01,1437,2020-06-01,0.1313478988191938,0.0917437526170366,0.0001,
2020-05-01,1463,2020-06-01,0.1310368714968561,0.046218487394958,0.0001,
2020-05-01,1470,2020-06-01,0.12911345943243088,0.0520547945205478,0.0001,
2020-05-01,1476,2020-06-01,0.12297764080083977,0.1067961165048543,0.0001,
2020-05-01,1477,2020-06-01,0.13525070011883158,0.0763888888888888,0.0001,
2020-05-01,1503,2020-06-01,0.13026935893914465,0.0,0.0001,
2020-05-01,1504,2020-06-01,0.13198952813509335,-0.0064485483550897,0.0001,
2020-05-01,1513,2020-06-01,0.13927970511939744,-0.0298245614035088,0.0001,
2020-05-01,1514,2020-06-01,0.12890679288476511,0.0373831775700934,0.0001,
2020-05-01,1516,2020-06-01,0.1319457913290145,0.0386100386100385,0.0001,
2020-05-01,1519,2020-06-01,0.1322346328079042,0.0567107750472588,0.0001,
2020-05-01,1521,2020-06-01,0.12593365197960224,0.0218487394957982,0.0001,
2020-05-01,1522,2020-06-01,0.1315882058709772,0.034188034188034,0.0001,
2020-05-01,1525,2020-06-01,0.1306068515625488,0.0148936170212765,0.0001,
2020-05-01,1527,2020-06-01,0.13026595681631103,-0.0024630541871921,0.0001,
2020-05-01,1529,2020-06-01,0.1383788619459465,0.1914893617021276,0.0001,
2020-05-01,1532,2020-06-01,0.1308911941625331,-0.0035906642728905,0.0001,
2020-05-01,1535,2020-06-01,0.13366308421892478,-0.0045592705167173,0.0001,
2020-05-01,1537,2020-06-01,0.12464269972613935,0.0277777777777779,0.0001,
2020-05-01,1558,2020-06-01,0.12898964992889259,0.0451127819548871,0.0001,
2020-05-01,1560,2020-06-01,0.12870798318491142,0.0164203612479474,0.0001,
2020-05-01,1582,2020-06-01,0.1310921646855626,-0.0012345679012345,0.0001,
2020-05-01,1590,2020-06-01,0.12278004832487492,0.0019417475728156,0.0001,
2020-05-01,1603,2020-06-01,0.13324024655586492,0.0338983050847456,0.0001,
2020-05-01,1604,2020-06-01,0.1341017918364151,0.0774999999999999,0.0001,
2020-05-01,1605,2020-06-01,0.1389134875445129,0.0843842513660642,0.0001,
2020-05-01,1608,2020-06-01,0.14398267700138234,0.0660980810234539,0.0001,
2020-05-01,1612,2020-06-01,0.13810062652725422,0.0594059405940594,0.0001,
2020-05-01,1614,2020-06-01,0.13475658042239333,0.1098546042003232,0.0001,
2020-05-01,1615,2020-06-01,0.11170289029459803,0.0588235294117645,0.0001,
2020-05-01,1702,2020-06-01,0.1261351982307065,0.0337078651685394,0.0001,
2020-05-01,1707,2020-06-01,0.12204059956684758,0.0394125979237283,0.0001,
2020-05-01,1709,2020-06-01,0.1450220569677914,-0.0037453183520599,0.0001,
2020-05-01,1711,2020-06-01,0.136605289258133,0.0676692435820014,0.0001,
2020-05-01,1712,2020-06-01,0.13368207656474979,-0.0027472527472528,0.0001,
2020-05-01,1713,2020-06-01,0.13284356662888971,0.011049723756906,0.0001,
2020-05-01,1714,2020-06-01,0.12960032454252146,-0.0135135135135137,0.0001,
2020-05-01,1717,2020-06-01,0.13706815876020126,-0.0234375,0.0001,
2020-05-01,1720,2020-06-01,0.15260144378828341,0.1474358974358973,0.0001,
2020-05-01,1722,2020-06-01,0.13470778568774738,0.0173824130879345,0.0001,
2020-05-01,1723,2020-06-01,0.121943631018006,0.05,0.0001,
2020-05-01,1725,2020-06-01,0.13175880673673337,-0.0138888888888889,0.0001,
2020-05-01,1726,2020-06-01,0.13003640149586018,0.0014556040756912,0.0001,
2020-05-01,1730,2020-06-01,0.130264261675638,0.0094594594594594,0.0001,
2020-05-01,1731,2020-06-01,0.14787266102258767,0.0671671596770526,0.0001,
2020-05-01,1733,2020-06-01,0.14435683167537952,0.1178861788617886,0.0001,
2020-05-01,1737,2020-06-01,0.13210208687761044,0.0,0.0001,
2020-05-01,1762,2020-06-01,0.38211510435469515,0.1193771626297579,0.0001,
2020-05-01,1773,2020-06-01,0.11379182219476856,0.1328527291452113,0.0001,
2020-05-01,1776,2020-06-01,0.13590904055039035,-0.0086705202312139,0.0001,
2020-05-01,1783,2020-06-01,0.14973937251618866,0.1161904761904761,0.0001,
2020-05-01,1786,2020-06-01,0.12482456136906288,0.0015822784810126,0.0001,
2020-05-01,1789,2020-06-01,0.15396193051759985,0.2524916943521595,0.0001,
2020-05-01,1795,2020-06-01,0.13814983940450146,0.0758354755784063,0.0001,
2020-05-01,1817,2020-06-01,0.13007811234653743,0.1314475873544092,0.0001,
2020-05-01,1904,2020-06-01,0.13219618617813142,-0.0127118644067797,0.0001,
2020-05-01,1907,2020-06-01,0.13455229694484594,0.0454545454545456,0.0001,
2020-05-01,2006,2020-06-01,0.13457260381347178,-0.0097020324546358,0.0001,
2020-05-01,2010,2020-06-01,0.13764078186830037,0.0226104830421376,0.0001,
2020-05-01,2012,2020-06-01,0.12980928425890215,0.031609195402299,0.0001,
2020-05-01,2013,2020-06-01,0.14165596764117172,0.0366598778004072,0.0001,
2020-05-01,2015,2020-06-01,0.12848958637238722,0.0558837779060887,0.0001,
2020-05-01,2020,2020-06-01,0.13761842272230856,-0.0219081363328678,0.0001,
2020-05-01,2028,2020-06-01,0.126252453462083,0.0032223415682062,0.0001,
2020-05-01,2049,2020-06-01,0.13207228952354327,-0.0424143556280586,0.0001,
2020-05-01,2059,2020-06-01,0.12438111268510386,0.0323076923076923,0.0001,
2020-05-01,2103,2020-06-01,0.13271027153319287,0.0553846153846153,0.0001,
2020-05-01,2105,2020-06-01,0.13209139714664322,0.0289634146341464,0.0001,
2020-05-01,2107,2020-06-01,0.132884705771779,0.0225988700564974,0.0001,
2020-05-01,2108,2020-06-01,0.13780834243642504,0.0401069518716579,0.0001,
2020-05-01,2114,2020-06-01,0.12598244124704658,0.022332506203474,0.0001,
2020-05-01,2115,2020-06-01,0.12347956822715965,0.0741206030150753,0.0001,
2020-05-01,2206,2020-06-01,0.1408079714124476,0.0143540669856461,0.0001,
2020-05-01,2227,2020-06-01,0.12019587558995452,0.0189035916824196,0.0001,
2020-05-01,2228,2020-06-01,0.13415626545824103,0.0569476082004556,0.0001,
2020-05-01,2231,2020-06-01,0.1311174754237619,0.0099667774086378,0.0001,
2020-05-01,2233,2020-06-01,0.13598559777798128,-0.0062305295950156,0.0001,
2020-05-01,2301,2020-06-01,0.13036201170340198,0.024305420152896,0.0001,
2020-05-01,2303,2020-06-01,0.13749426394645176,0.0291262135922332,0.0001,
2020-05-01,2308,2020-06-01,0.12365550224091452,0.213768115942029,0.0001,
2020-05-01,2313,2020-06-01,0.14647648607381605,0.1357142857142859,0.0001,
2020-05-01,2316,2020-06-01,0.14400136921409695,0.0653266331658291,0.0001,
2020-05-01,2317,2020-06-01,0.11508733373310513,0.1385224274406331,0.0001,
2020-05-01,2324,2020-06-01,0.12862360765953998,0.007853403141361,0.0001,
2020-05-01,2327,2020-06-01,0.15500108631940426,0.0626781113563115,0.0001,
2020-05-01,2328,2020-06-01,0.13306845310125348,0.028328611898017,0.0001,
2020-05-01,2330,2020-06-01,0.09680305020362179,0.0804927876217367,0.0001,
2020-05-01,2338,2020-06-01,0.16343442940314173,0.0538461538461538,0.0001,
2020-05-01,2345,2020-06-01,0.10327552928894201,-0.0559006211180124,0.0001,
2020-05-01,2347,2020-06-01,0.1317120318725795,-0.0058675091246492,0.0001,
2020-05-01,2348,2020-06-01,0.12497964564715323,0.1443148688046649,0.0001,
2020-05-01,2351,2020-06-01,0.1310869512033657,0.0734149054505006,0.0001,
2020-05-01,2353,2020-06-01,0.1367391645747866,0.09480122324159,0.0001,
2020-05-01,2354,2020-06-01,0.13115129396570396,0.0482374768089055,0.0001,
2020-05-01,2356,2020-06-01,0.1311960517080619,0.028688524590164,0.0001,
2020-05-01,2360,2020-06-01,0.12412369578731282,0.1564885496183206,0.0001,
2020-05-01,2365,2020-06-01,0.14472103334920347,0.0,0.0001,
2020-05-01,2368,2020-06-01,0.3187245558839276,-0.0979865771812079,0.0001,
2020-05-01,2373,2020-06-01,0.1244206535700126,0.0190156599552571,0.0001,
2020-05-01,2375,2020-06-01,0.16914093830431517,-0.06733190436945,0.0001,
2020-05-01,2376,2020-06-01,0.14598345296233275,0.1101694915254238,0.0001,
2020-05-01,2377,2020-06-01,0.1314200692637927,0.0643564356435644,0.0001,
2020-05-01,2379,2020-06-01,0.1262608835564395,0.1566731141199226,0.0001,
2020-05-01,2382,2020-06-01,0.13167219294344137,0.0142857142857142,0.0001,
2020-05-01,2383,2020-06-01,0.1358676558821392,0.0813559322033898,0.0001,
2020-05-01,2385,2020-06-01,0.13188954378645573,-0.0093023255813953,0.0001,
2020-05-01,2392,2020-06-01,0.13766612719523094,0.0976616231086657,0.0001,
2020-05-01,2393,2020-06-01,0.13960889861951917,-0.0016129032258064,0.0001,
2020-05-01,2395,2020-06-01,0.10977315124075344,-0.0050505050505049,0.0001,
2020-05-01,2397,2020-06-01,0.12508319002462112,0.0173564753004005,0.0001,
2020-05-01,2402,2020-06-01,0.13510900011555188,0.0265151515151516,0.0001,
2020-05-01,2404,2020-06-01,0.12475495191454018,0.0161141764473109,0.0001,
2020-05-01,2412,2020-06-01,0.1273389898291373,0.0588235294117647,0.0001,
2020-05-01,2414,2020-06-01,0.1313594058929082,0.0746887966804976,0.0001,
2020-05-01,2420,2020-06-01,0.13084283620822365,-0.0029850746268657,0.0001,
2020-05-01,2421,2020-06-01,0.1580178989057644,-0.0429104477611941,0.0001,
2020-05-01,2423,2020-06-01,0.12994357702918097,0.0357142857142855,0.0001,
2020-05-01,2425,2020-06-01,0.13041068523440646,0.0250000000000001,0.0001,
2020-05-01,2427,2020-06-01,0.13133597441098663,0.03,0.0001,
2020-05-01,2428,2020-06-01,0.1301988419306023,0.0091638029782359,0.0001,
2020-05-01,2430,2020-06-01,0.13418253506065947,0.1607413583786421,0.0001,
2020-05-01,2433,2020-06-01,0.1283970775887927,0.0436432637571155,0.0001,
2020-05-01,2436,2020-06-01,0.1397244796267884,0.052434456928839,0.0001,
2020-05-01,2439,2020-06-01,0.1342654983410473,0.029520295202952,0.0001,
2020-05-01,2441,2020-06-01,0.12872305229722902,0.0277777777777779,0.0001,
2020-05-01,2449,2020-06-01,0.16328820459366752,0.1411960132890366,0.0001,
2020-05-01,2450,2020-06-01,0.13094579057127406,0.1073640054777675,0.0001,
2020-05-01,2451,2020-06-01,0.13139016393156241,0.0241820768136558,0.0001,
2020-05-01,2453,2020-06-01,0.13973063360066945,0.1343283582089554,0.0001,
2020-05-01,2454,2020-06-01,0.1381813725171072,0.2505399568034558,0.0001,
2020-05-01,2455,2020-06-01,0.1323529540466255,0.0892857142857141,0.0001,
2020-05-01,2458,2020-06-01,0.14617569744932085,0.2702713496599038,0.0001,
2020-05-01,2459,2020-06-01,0.13280468614310037,0.0048661800486615,0.0001,
2020-05-01,2467,2020-06-01,0.14167146799003608,-0.0563669500698389,0.0001,
2020-05-01,2468,2020-06-01,0.13468568595026614,0.192156862745098,0.0001,
2020-05-01,2471,2020-06-01,0.1505557719156299,0.0594965675057206,0.0001,
2020-05-01,2472,2020-06-01,0.14122134903770397,0.0191846522781773,0.0001,
2020-05-01,2476,2020-06-01,0.1319121248512948,0.0074812967581046,0.0001,
2020-05-01,2478,2020-06-01,0.1961915365933583,-0.0243277848911651,0.0001,
2020-05-01,2480,2020-06-01,0.13313411344804849,0.025063770218066,0.0001,
2020-05-01,2481,2020-06-01,0.1443945128557527,0.1940928270042194,0.0001,
2020-05-01,2483,2020-06-01,0.1384537884453069,-0.0154241645244217,0.0001,
2020-05-01,2484,2020-06-01,0.14576457477997243,-0.044811320754717,0.0001,
2020-05-01,2488,2020-06-01,0.1323476642962902,0.0140350877192982,0.0001,
2020-05-01,2492,2020-06-01,0.14758083497783395,-0.0427807486631015,0.0001,
2020-05-01,2493,2020-06-01,0.14757753301642357,0.0173160173160173,0.0001,
2020-05-01,2495,2020-06-01,0.13285661321380582,0.0746887966804978,0.0001,
2020-05-01,2496,2020-06-01,0.13067125810288718,-0.0169014084507042,0.0001,
2020-05-01,2501,2020-06-01,0.1306783687053149,-0.0050125313283206,0.0001,
2020-05-01,2504,2020-06-01,0.14658372828378416,0.082437275985663,0.0001,
2020-05-01,2505,2020-06-01,0.1699584522086999,0.0127659574468086,0.0001,
2020-05-01,2511,2020-06-01,0.1315237528196738,0.0466321243523313,0.0001,
2020-05-01,2520,2020-06-01,0.13014155288235973,0.0525423728813558,0.0001,
2020-05-01,2524,2020-06-01,0.12704173913391048,0.1241935483870968,0.0001,
2020-05-01,2527,2020-06-01,0.13257204648156723,0.0497512437810945,0.0001,
2020-05-01,2534,2020-06-01,0.13025323991034618,0.0467836257309941,0.0001,
2020-05-01,2535,2020-06-01,0.133117021064706,0.039080459770115,0.0001,
2020-05-01,2539,2020-06-01,0.10063878566149347,0.0058737151248164,0.0001,
2020-05-01,2540,2020-06-01,0.1404575218348891,0.0879478827361563,0.0001,
2020-05-01,2542,2020-06-01,0.11982230294835121,-0.0180383314543406,0.0001,
2020-05-01,2546,2020-06-01,0.1300784305578076,0.0739348370927319,0.0001,
2020-05-01,2548,2020-06-01,0.1311310544036141,-0.0396249530700568,0.0001,
2020-05-01,2597,2020-06-01,0.126917237340184,-0.0030959752321979,0.0001,
2020-05-01,2606,2020-06-01,0.13345859764264775,0.0774526678141136,0.0001,
2020-05-01,2607,2020-06-01,0.1315157652267843,0.06640625,0.0001,
2020-05-01,2608,2020-06-01,0.12689462206051644,0.0111662531017371,0.0001,
2020-05-01,2612,2020-06-01,0.13144142048238863,0.0901467505241089,0.0001,
2020-05-01,2613,2020-06-01,0.15697171374871047,0.041044776119403,0.0001,
2020-05-01,2617,2020-06-01,0.13187509733928537,0.053627760252366,0.0001,
2020-05-01,2633,2020-06-01,0.1284051509079983,-0.0318302387267905,0.0001,
2020-05-01,2634,2020-06-01,0.1287401205350528,0.0170648464163822,0.0001,
2020-05-01,2636,2020-06-01,0.1347836166128229,0.0339622641509433,0.0001,
2020-05-01,2642,2020-06-01,0.14989106868056049,0.0235235504605739,0.0001,
2020-05-01,2701,2020-06-01,0.12470873947513263,0.0165289256198348,0.0001,
2020-05-01,2706,2020-06-01,0.12240901703821587,0.0106761565836297,0.0001,
2020-05-01,2707,2020-06-01,0.11505224162527859,-0.0414012738853503,0.0001,
2020-05-01,2723,2020-06-01,0.1353829108653258,-0.0495045950804454,0.0001,
2020-05-01,2727,2020-06-01,0.1351931871491206,0.0965986394557822,0.0001,
2020-05-01,2801,2020-06-01,0.11322909372372199,0.0292553191489362,0.0001,
2020-05-01,2809,2020-06-01,0.13487121450637976,0.1543408360128615,0.0001,
2020-05-01,2812,2020-06-01,0.10813875795953674,0.0219298245614034,0.0001,
2020-05-01,2820,2020-06-01,0.1297560253467027,0.0513698630136985,0.0001,
2020-05-01,2832,2020-06-01,0.13077754135183725,0.0251956735646285,0.0001,
2020-05-01,2834,2020-06-01,0.10885720604438687,0.0188679245283018,0.0001,
2020-05-01,2836,2020-06-01,0.11361879754183941,0.035940803382664,0.0001,
2020-05-01,2838,2020-06-01,0.10032602659110623,0.0276497695852535,0.0001,
2020-05-01,2845,2020-06-01,0.11858662883937031,0.0471698113207548,0.0001,
2020-05-01,2850,2020-06-01,0.12912303479935275,0.0014025245441795,0.0001,
2020-05-01,2851,2020-06-01,0.1295782777034061,0.025868686582795,0.0001,
2020-05-01,2852,2020-06-01,0.1325796897074036,-0.0142857142857142,0.0001,
2020-05-01,2855,2020-06-01,0.12568347635116212,0.0419847328244273,0.0001,
2020-05-01,2880,2020-06-01,0.10898262450314135,0.0282776349614395,0.0001,
2020-05-01,2881,2020-06-01,0.12948094809475538,0.0353773584905661,0.0001,
2020-05-01,2882,2020-06-01,0.1315745403016522,0.0449438202247192,0.0001,
2020-05-01,2883,2020-06-01,0.12363299993305928,0.0407040704070409,0.0001,
2020-05-01,2884,2020-06-01,0.12163668514367627,0.0431519699812383,0.0001,
2020-05-01,2885,2020-06-01,0.09304587564950778,0.1131709325220484,0.0001,
2020-05-01,2886,2020-06-01,0.12056855848725283,0.0048780487804878,0.0001,
2020-05-01,2887,2020-06-01,0.11269390954655732,0.026923076923077,0.0001,
2020-05-01,2889,2020-06-01,0.12521066475472806,0.0398230088495574,0.0001,
2020-05-01,2890,2020-06-01,0.11547506195196318,-0.0252606054362563,0.0001,
2020-05-01,2891,2020-06-01,0.11973099885582404,0.0200501253132832,0.0001,
2020-05-01,2892,2020-06-01,0.11444914113913533,-0.0087527352297593,0.0001,
2020-05-01,2897,2020-06-01,0.13257027504128063,0.0419075144508669,0.0001,
2020-05-01,2901,2020-06-01,0.13229592422181805,0.1434977578475336,0.0001,
2020-05-01,2903,2020-06-01,0.12860303213154287,0.0374999999999998,0.0001,
2020-05-01,2904,2020-06-01,0.12855384139321735,0.0266393442622951,0.0001,
2020-05-01,2906,2020-06-01,0.1523649393543146,0.1041666666666667,0.0001,
2020-05-01,2910,2020-06-01,0.1311258215388155,0.0377358490566037,0.0001,
2020-05-01,2912,2020-06-01,0.10470724992686632,0.003384094754653,0.0001,
2020-05-01,2915,2020-06-01,0.13556461974952183,0.0842266462480856,0.0001,
2020-05-01,3003,2020-06-01,0.13486420582285422,0.0267666410390932,0.0001,
2020-05-01,3005,2020-06-01,0.13158611399938186,-0.0079908675799086,0.0001,
2020-05-01,3008,2020-06-01,0.11894242441400264,0.0651890482398955,0.0001,
2020-05-01,3010,2020-06-01,0.13109098269253608,0.0253623188405796,0.0001,
2020-05-01,3014,2020-06-01,0.1542994901331216,0.0440677966101696,0.0001,
2020-05-01,3015,2020-06-01,0.2534326953781066,0.0483516483516484,0.0001,
2020-05-01,3017,2020-06-01,0.1684478885313514,0.0450563204005007,0.0001,
2020-05-01,3019,2020-06-01,0.13655904320516837,0.0233576642335766,0.0001,
2020-05-01,3021,2020-06-01,0.12901500105624136,0.023529411764706,0.0001,
2020-05-01,3022,2020-06-01,0.12995321315341937,0.1202046035805626,0.0001,
2020-05-01,3023,2020-06-01,0.12375973685907725,-0.0099667774086378,0.0001,
2020-05-01,3025,2020-06-01,0.13145783611407458,-0.0026809651474529,0.0001,
2020-05-01,3026,2020-06-01,0.162213315753121,-0.0241935483870968,0.0001,
2020-05-01,3028,2020-06-01,0.13215343524826667,0.0235602094240836,0.0001,
2020-05-01,3029,2020-06-01,0.1440976257451064,0.2225426212798638,0.0001,
2020-05-01,3030,2020-06-01,0.1283795582698477,0.0474377517902906,0.0001,
2020-05-01,3031,2020-06-01,0.13073728612382107,0.061993387328165,0.0001,
2020-05-01,3032,2020-06-01,0.13163103935213327,0.0444444444444445,0.0001,
2020-05-01,3033,2020-06-01,0.13303400890982447,0.0513698630136985,0.0001,
2020-05-01,3034,2020-06-01,0.12782376874592766,0.1121951219512193,0.0001,
2020-05-01,3035,2020-06-01,0.13740935500021484,0.0642201834862385,0.0001,
2020-05-01,3036,2020-06-01,0.12457838705502126,0.0574866310160429,0.0001,
2020-05-01,3037,2020-06-01,0.17957151607378496,0.2493765586034912,0.0001,
2020-05-01,3038,2020-06-01,0.1834315956153649,0.0291262135922327,0.0001,
2020-05-01,3040,2020-06-01,0.16654820555341063,-0.0025706940874036,0.0001,
2020-05-01,3042,2020-06-01,0.18223758281618357,0.0834752981260646,0.0001,
2020-05-01,3044,2020-06-01,0.13645482555034447,0.1644444444444444,0.0001,
2020-05-01,3045,2020-06-01,0.1099374345898695,0.0279069767441861,0.0001,
2020-05-01,3050,2020-06-01,0.13372060006132072,0.0248112189859763,0.0001,
2020-05-01,3059,2020-06-01,0.170077880463629,0.0330578512396695,0.0001,
2020-05-01,3094,2020-06-01,0.14638904294100177,0.1634877384196185,0.0001,
2020-05-01,3130,2020-06-01,0.12119092563181268,0.0349206349206348,0.0001,
2020-05-01,3164,2020-06-01,0.13048462906585295,0.0228690228690231,0.0001,
2020-05-01,3209,2020-06-01,0.1345607892915603,0.0222222222222221,0.0001,
2020-05-01,3231,2020-06-01,0.1369668753192745,0.2517482517482516,0.0001,
2020-05-01,3257,2020-06-01,0.2538338804742809,0.1584852734922859,0.0001,
2020-05-01,3305,2020-06-01,0.1327619459530537,0.0555555555555553,0.0001,
2020-05-01,3312,2020-06-01,0.11603095023877864,0.0234113712374584,0.0001,
2020-05-01,3338,2020-06-01,0.17985368485051706,0.0179775280898872,0.0001,
2020-05-01,3376,2020-06-01,0.14244377077271464,0.0996309963099633,0.0001,
2020-05-01,3406,2020-06-01,0.17511078609011116,0.4507772020725389,0.0001,
2020-05-01,3413,2020-06-01,0.15439054759703172,0.0975609756097561,0.0001,
2020-05-01,3416,2020-06-01,0.12814801593367126,0.0379553796450036,0.0001,
