date,month,rank,buy_turnover,sell_turnover,trade_cost,n_names
2021-11-01,2021-11-01,2,0.6412200349839082,0.6412200349839081,0.0037511372046558624,118
2021-11-01,2021-11-01,3,0.5320867623085446,0.5320867623085447,0.0031127075595049863,119
2021-12-01,2021-12-01,0,0.5534324704965274,0.5534324704965274,0.0032375799524046855,119
2021-12-01,2021-12-01,1,0.6242407232924869,0.6242407232924871,0.0036518082312610492,118
2021-12-01,2021-12-01,2,0.6727007944094701,0.6727007944094703,0.003935299647295401,118
2021-12-01,2021-12-01,3,0.48537899061758805,0.485378990617588,0.00283946709511289,119
2022-01-03,2022-01-01,0,0.5638373708699607,0.5638373708699609,0.0032984486195892708,119
2022-01-03,2022-01-01,1,0.7007332391896022,0.7007332391896022,0.004099289449259173,118
2022-01-03,2022-01-01,2,0.6670973269097451,0.6670973269097451,0.003902519362422009,118
2022-01-03,2022-01-01,3,0.42940132049018953,0.4294013204901896,0.0025119977248676093,119
2022-02-07,2022-02-01,0,0.5148396440141945,0.5148396440141945,0.0030118119174830375,119
2022-02-07,2022-02-01,1,0.643609849652349,0.6436098496523488,0.003765117620466241,118
2022-02-07,2022-02-01,2,0.5965637575398933,0.5965637575398934,0.0034898979816083767,118
2022-02-07,2022-02-01,3,0.3814625951069538,0.38146259510695385,0.00223155618137568,119
2022-03-01,2022-03-01,0,0.4830855959165502,0.4830855959165502,0.002826050736111819,119
2022-03-01,2022-03-01,1,0.6760455650898368,0.6760455650898368,0.003954866555775546,118
2022-03-01,2022-03-01,2,0.7011555184581109,0.7011555184581109,0.004101759782979949,118
2022-03-01,2022-03-01,3,0.5840865575729735,0.5840865575729737,0.0034169063618018957,119
2022-04-01,2022-04-01,0,0.3417180151112975,0.3417180151112977,0.0019990503884010913,119
2022-04-01,2022-04-01,1,0.5708884208911507,0.5708884208911504,0.0033396972622132303,118
2022-04-01,2022-04-01,2,0.5695042822776522,0.5695042822776523,0.0033316000513242657,118
2022-04-01,2022-04-01,3,0.3716570746287417,0.37165707462874187,0.0021741938865781395,119
2022-05-03,2022-05-01,0,0.5420913715383332,0.5420913715383333,0.00317123452349925,119
2022-05-03,2022-05-01,1,0.7354042438443769,0.7354042438443769,0.004302114826489605,118
2022-05-03,2022-05-01,2,0.7628595418603314,0.7628595418603314,0.004462728319882939,118
2022-05-03,2022-05-01,3,0.5606659252927781,0.5606659252927781,0.003279895662962752,119
2022-06-01,2022-06-01,0,0.5209853914770689,0.520985391477069,0.0030477645401408536,119
2022-06-01,2022-06-01,1,0.6928991659095974,0.6928991659095975,0.004053460120571145,118
2022-06-01,2022-06-01,2,0.6851908851107869,0.6851908851107869,0.004008366677898103,118
2022-06-01,2022-06-01,3,0.5042741576421028,0.5042741576421028,0.0029500038222063014,119
2022-07-01,2022-07-01,0,0.56238337762063,0.5623833776206301,0.0032899427590806856,119
2022-07-01,2022-07-01,1,0.7449229087044231,0.7449229087044231,0.004357799015920876,118
2022-07-01,2022-07-01,2,0.764709710413038,0.7647097104130381,0.004473551805916273,118
2022-07-01,2022-07-01,3,0.6185257508092483,0.6185257508092483,0.0036183756422341028,119
2022-08-01,2022-08-01,0,0.8006141721438993,0.8006141721438993,0.004683592907041811,119
2022-08-01,2022-08-01,1,0.7935782363884892,0.7935782363884893,0.004642432682872662,118
2022-08-01,2022-08-01,2,0.7665569493581548,0.7665569493581545,0.004484358153745205,118
2022-08-01,2022-08-01,3,0.7392223256771595,0.7392223256771595,0.004324450605211383,119
2022-09-01,2022-09-01,0,0.4946594716359342,0.49465947163593443,0.002893757909070216,119
2022-09-01,2022-09-01,1,0.6513531903930454,0.6513531903930455,0.003810416163799316,118
2022-09-01,2022-09-01,2,0.684618061555546,0.684618061555546,0.004005015660099944,118
2022-09-01,2022-09-01,3,0.4221352905838676,0.4221352905838677,0.002469491449915626,119
2022-10-03,2022-10-01,0,0.5521231613315974,0.5521231613315973,0.003229920493789845,119
2022-10-03,2022-10-01,1,0.761777810794156,0.7617778107941563,0.004456400193145814,118
2022-10-03,2022-10-01,2,0.7052619079949489,0.705261907994949,0.004125782161770452,118
2022-10-03,2022-10-01,3,0.5658429919356096,0.5658429919356097,0.003310181502823317,119
2022-11-01,2022-11-01,0,0.7112958961996028,0.7112958961996028,0.004161080992767676,119
2022-11-01,2022-11-01,1,0.759138645970167,0.759138645970167,0.0044409610789254775,118
2022-11-01,2022-11-01,2,0.7363170132148771,0.7363170132148773,0.004307454527307032,118
2022-11-01,2022-11-01,3,0.7119035267038691,0.7119035267038694,0.004164635631217635,119
2022-12-01,2022-12-01,0,0.5180536094806558,0.5180536094806558,0.0030306136154618366,119
2022-12-01,2022-12-01,1,0.6934242865705629,0.6934242865705631,0.0040565320764377934,118
2022-12-01,2022-12-01,2,0.6386779403583783,0.6386779403583784,0.003736265951096514,118
2022-12-01,2022-12-01,3,0.4277744835983486,0.4277744835983486,0.0025024807290503393,119
2023-01-03,2023-01-01,0,0.54983780946179,0.5498378094617902,0.0032165511853514722,119
2023-01-03,2023-01-01,1,0.7112234737138099,0.7112234737138099,0.004160657321225788,118
2023-01-03,2023-01-01,2,0.7495582271145413,0.7495582271145416,0.004384915628620068,118
2023-01-03,2023-01-01,3,0.5966662835904463,0.5966662835904462,0.0034904977590041104,119
2023-02-01,2023-02-01,0,0.630267549124606,0.6302675491246063,0.003687065162378946,119
2023-02-01,2023-02-01,1,0.7935537472894628,0.7935537472894629,0.004642289421643358,118
2023-02-01,2023-02-01,2,0.7916141152783946,0.7916141152783946,0.004630942574378609,118
2023-02-01,2023-02-01,3,0.6544888777803055,0.6544888777803055,0.003828759935014787,119
2023-03-01,2023-03-01,0,0.6030438476994671,0.6030438476994671,0.0035278065090418825,119
2023-03-01,2023-03-01,1,0.7607698514904783,0.7607698514904784,0.004450503631219299,118
2023-03-01,2023-03-01,2,0.6908505070951503,0.6908505070951504,0.0040414754665066294,118
2023-03-01,2023-03-01,3,0.5524400142175734,0.5524400142175735,0.0032317740831728048,119
2023-04-06,2023-04-01,0,0.5905977782945566,0.5905977782945566,0.0034549970030231564,119
2023-04-06,2023-04-01,1,0.759964800361235,0.7599648003612351,0.004445794082113225,118
2023-04-06,2023-04-01,2,0.6965110305032975,0.6965110305032977,0.004074589528444292,118
2023-04-06,2023-04-01,3,0.5304307855172615,0.5304307855172612,0.0031030200952759787,119
2023-05-02,2023-05-01,0,0.6078022028136484,0.6078022028136483,0.0035556428864598425,119
2023-05-02,2023-05-01,1,0.7494916962313036,0.7494916962313036,0.004384526422953126,118
2023-05-02,2023-05-01,2,0.7112123802535751,0.711212380253575,0.004160592424483414,118
2023-05-02,2023-05-01,3,0.6452998125309082,0.6452998125309082,0.003775003903305813,119
2023-06-01,2023-06-01,0,0.536225612736227,0.536225612736227,0.003136919834506928,119
2023-06-01,2023-06-01,1,0.7293585859105871,0.7293585859105871,0.004266747727576935,118
2023-06-01,2023-06-01,2,0.6875354965589383,0.6875354965589386,0.004022082654869791,118
2023-06-01,2023-06-01,3,0.5862861532809676,0.5862861532809674,0.00342977399669366,119
2023-07-03,2023-07-01,0,0.45441478307594907,0.454414783075949,0.002658326480994302,119
2023-07-03,2023-07-01,1,0.6028325768869829,0.6028325768869831,0.003526570574788851,118
2023-07-03,2023-07-01,2,0.695034836889973,0.695034836889973,0.0040659537958063425,118
2023-07-03,2023-07-01,3,0.5003904926418077,0.5003904926418078,0.0029272843819545757,119
2023-08-01,2023-08-01,0,0.41918982946234123,0.4191898294623414,0.002452260502354697,119
2023-08-01,2023-08-01,1,0.6536836057835302,0.6536836057835302,0.003824049093833652,118
2023-08-01,2023-08-01,2,0.6525244460488195,0.6525244460488195,0.0038172680093855943,118
2023-08-01,2023-08-01,3,0.4571897068227055,0.45718970682270543,0.002674559784912827,119
2023-09-01,2023-09-01,0,0.29617016727337747,0.2961701672733775,0.0017325954785492583,119
2023-09-01,2023-09-01,1,0.5707141815960386,0.5707141815960384,0.0033386779623368248,118
2023-09-01,2023-09-01,2,0.5433906701510431,0.5433906701510434,0.0031788354203836034,118
2023-09-01,2023-09-01,3,0.37212257491635853,0.37212257491635864,0.002176917063260698,119
2023-10-02,2023-10-01,0,0.643532588259841,0.6435325882598409,0.0037646656413200695,119
2023-10-02,2023-10-01,1,0.7405085415670803,0.7405085415670805,0.004331974968167421,118
2023-10-02,2023-10-01,2,0.7685410163830038,0.7685410163830038,0.004495964945840572,118
2023-10-02,2023-10-01,3,0.5768947849425935,0.5768947849425936,0.0033748344919141723,119
2023-11-01,2023-11-01,0,0.6645893306396475,0.664589330639648,0.00388784758424194,119
2023-11-01,2023-11-01,1,0.7428334231079421,0.7428334231079421,0.004345575525181462,118
2023-11-01,2023-11-01,2,0.7255657204081236,0.7255657204081237,0.004244559464387523,118
2023-11-01,2023-11-01,3,0.5958945219910146,0.5958945219910144,0.0034859829536474348,119
2023-12-01,2023-12-01,0,0.7835621776324881,0.7835621776324881,0.004583838739150056,119
2023-12-01,2023-12-01,1,0.7772198896209113,0.7772198896209114,0.004546736354282332,118
2023-12-01,2023-12-01,2,0.7509915902914845,0.7509915902914845,0.004393300803205185,118
2023-12-01,2023-12-01,3,0.8095564417207,0.8095564417207002,0.004735905184066096,119
2024-01-02,2024-01-01,0,0.4498269797905413,0.4498269797905412,0.002631487831774666,119
2024-01-02,2024-01-01,1,0.6262226746025072,0.6262226746025074,0.003663402646424668,118
2024-01-02,2024-01-01,2,0.6765981267581698,0.6765981267581695,0.003958099041535292,118
2024-01-02,2024-01-01,3,0.4663398801048937,0.4663398801048936,0.002728088298613628,119
2024-02-01,2024-02-01,0,0.45422828664971615,0.4542282866497164,0.002657235476900841,119
2024-02-01,2024-02-01,1,0.6263098932780546,0.6263098932780546,0.0036639128756766194,118
2024-02-01,2024-02-01,2,0.6279812790055759,0.6279812790055761,0.00367369048218262,118
2024-02-01,2024-02-01,3,0.4554725093586992,0.4554725093586994,0.0026645141797483913,119
2024-03-01,2024-03-01,0,0.35437099913026715,0.35437099913026715,0.002073070344912063,119
2024-03-01,2024-03-01,1,0.5868770424002836,0.5868770424002838,0.00343323069804166,118
2024-03-01,2024-03-01,2,0.6279027713276619,0.6279027713276621,0.003673231212266824,118
2024-03-01,2024-03-01,3,0.4386380617002559,0.4386380617002559,0.002566032660946497,119
2024-04-01,2024-04-01,0,0.4130325866457556,0.4130325866457556,0.00241624063187767,119
2024-04-01,2024-04-01,1,0.611647506755856,0.6116475067558562,0.0035781379145217586,118
2024-04-01,2024-04-01,2,0.6558279524732564,0.6558279524732564,0.00383659352196855,118
2024-04-01,2024-04-01,3,0.459826315582814,0.45982631558281384,0.002689983946159461,119
2024-05-02,2024-05-01,0,0.7568501013152704,0.7568501013152705,0.004427573092694333,119
2024-05-02,2024-05-01,1,0.7562826507452349,0.756282650745235,0.004424253506859625,118
2024-05-02,2024-05-01,2,0.765665889657849,0.7656658896578492,0.0044791454544984175,118
2024-05-02,2024-05-01,3,0.7287126951966515,0.7287126951966514,0.004262969266900411,119
2024-06-03,2024-06-01,0,0.6219638546618022,0.621963854661802,0.003638488549771542,119
2024-06-03,2024-06-01,1,0.7450925008941951,0.7450925008941954,0.004358791130231043,118
2024-06-03,2024-06-01,2,0.687360578737406,0.6873605787374062,0.004021059385613826,118
2024-06-03,2024-06-01,3,0.6092523420030347,0.6092523420030347,0.003564126200717753,119
2024-07-01,2024-07-01,0,0.6066017345140853,0.6066017345140852,0.0035486201469073987,119
2024-07-01,2024-07-01,1,0.7041610968371191,0.7041610968371191,0.004119342416497147,118
2024-07-01,2024-07-01,2,0.6652349048008162,0.6652349048008163,0.003891624193084775,118
2024-07-01,2024-07-01,3,0.6161042993794523,0.6161042993794523,0.0036042101513697965,119
2024-08-01,2024-08-01,0,0.5514184005021784,0.5514184005021785,0.0032257976429377437,119
2024-08-01,2024-08-01,1,0.762247647246524,0.7622476472465242,0.0044591487363921664,118
2024-08-01,2024-08-01,2,0.6548769501021461,0.6548769501021461,0.003831030158097555,118
2024-08-01,2024-08-01,3,0.5865001409257505,0.5865001409257506,0.0034310258244156415,119
2024-09-02,2024-09-01,0,0.785044731062603,0.785044731062603,0.004592511676716228,119
2024-09-02,2024-09-01,1,0.7700178538294702,0.7700178538294703,0.004504604444902401,118
2024-09-02,2024-09-01,2,0.7089173579698523,0.7089173579698523,0.004147166544123636,118
2024-09-02,2024-09-01,3,0.5906319075376452,0.5906319075376452,0.0034551966590952244,119
2024-10-01,2024-10-01,0,0.6929797207915613,0.6929797207915617,0.004053931366630636,119
2024-10-01,2024-10-01,1,0.7452685169821894,0.7452685169821895,0.004359820824345809,118
2024-10-01,2024-10-01,2,0.6936249061019686,0.6936249061019686,0.004057705700696516,118
2024-10-01,2024-10-01,3,0.6777268383807581,0.677726838380758,0.0039647020045274345,119
2024-11-01,2024-11-01,0,0.6418010171862165,0.6418010171862167,0.0037545359505393675,119
2024-11-01,2024-11-01,1,0.7597422913457259,0.7597422913457261,0.004444492404372498,118
2024-11-01,2024-11-01,2,0.75386028358687,0.7538602835868701,0.00441008265898319,118
2024-11-01,2024-11-01,3,0.6683797316688315,0.6683797316688316,0.0039100214302626645,119
