date,tic,target_date,pred_return,real_return,n_estimators,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,reg_alpha
2020-06-01,8070,2020-07-01,0.04668102,0.1846835950928325,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8081,2020-07-01,0.066297874,0.0326328098167052,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8103,2020-07-01,0.051677898,0.120961965954851,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8112,2020-07-01,0.088289656,-0.0016806722689075,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8114,2020-07-01,0.051137965,0.005973715651135,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8131,2020-07-01,0.04029609,-0.0135139609589248,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8150,2020-07-01,0.05883221,-0.0031250497376403,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8210,2020-07-01,0.061495196,-0.0363267645193992,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8213,2020-07-01,0.072135106,0.0544412607449857,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8215,2020-07-01,0.04787268,0.0073311144691603,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8249,2020-07-01,0.04061602,-0.039238231289629,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8261,2020-07-01,0.044540856,-0.0283185840707964,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8271,2020-07-01,0.07391688,-0.0080645161290323,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8341,2020-07-01,-0.0056722173,0.0420844753246305,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8422,2020-07-01,0.043934748,-0.0166650669733057,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8454,2020-07-01,0.034102783,-0.0921787709497208,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8464,2020-07-01,0.024521384,0.1537358319351791,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8478,2020-07-01,0.028325915,0.0467289719626167,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8481,2020-07-01,0.04151901,0.0277694619146582,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8482,2020-07-01,0.04211488,0.0467289719626167,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8499,2020-07-01,0.047909338,0.1576006665133849,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8926,2020-07-01,0.02961399,0.0415511572871558,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,8996,2020-07-01,0.086759046,0.0732055103049855,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9802,2020-07-01,0.0618924,0.0849411943704832,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9904,2020-07-01,0.036275014,-0.0324876237623762,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9905,2020-07-01,0.058352195,0.0108339583676937,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9907,2020-07-01,0.04721033,-0.0109289617486338,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9908,2020-07-01,0.051474776,0.0276512840689586,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9910,2020-07-01,0.02832853,0.0540540540540539,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9911,2020-07-01,0.06375904,0.06553911205074,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9914,2020-07-01,0.030114029,0.3457711442786069,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9917,2020-07-01,0.02995602,0.0324328483191198,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9918,2020-07-01,0.04682477,0.0234197428331854,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9921,2020-07-01,0.043380447,0.1685606060606059,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9924,2020-07-01,0.04198118,0.0,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9925,2020-07-01,0.0271899,0.0134952766531712,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9926,2020-07-01,0.043637324,0.0208301953663934,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9927,2020-07-01,0.07050818,-0.0049504950495049,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9930,2020-07-01,0.062987015,0.0055556650567227,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9931,2020-07-01,0.020239823,-0.0169479228842983,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9933,2020-07-01,0.023417143,-0.055959896180127,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9937,2020-07-01,0.048638508,0.0522847371376886,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9938,2020-07-01,0.046037957,0.0,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9939,2020-07-01,0.046181142,0.0287762412574905,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9940,2020-07-01,0.01518642,0.0627306273062731,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9941,2020-07-01,0.030918643,-0.036697247706422,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9942,2020-07-01,0.040400803,0.0161988299501563,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9943,2020-07-01,0.0488809,-0.0032084012266218,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9945,2020-07-01,0.020983867,0.0129550862769851,400,0.03,3,0.8,0.6,3.0,0.1
2020-06-01,9946,2020-07-01,0.032973908,0.1683168316831682,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1101,2020-08-01,0.08487251,0.0579949157512351,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1102,2020-08-01,0.08502561,0.0638297872340425,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1104,2020-08-01,0.0731261,0.1374269005847952,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1109,2020-08-01,0.059357826,0.0914454277286136,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1203,2020-08-01,0.080075,0.0631229235880399,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1210,2020-08-01,0.11564646,0.0277529666964397,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1215,2020-08-01,0.07246177,0.0179104477611939,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1216,2020-08-01,0.07702585,-0.0343868153643721,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1219,2020-08-01,0.08711293,-0.0202531645569619,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1220,2020-08-01,0.093123674,0.0593607305936072,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1225,2020-08-01,0.07210753,0.0032852383659693,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1227,2020-08-01,0.08811678,0.0391517128874387,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1229,2020-08-01,0.07152609,0.0767744505398988,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1231,2020-08-01,0.099988,-0.0011890606420925,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1232,2020-08-01,0.07204659,0.0,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1233,2020-08-01,0.081623904,-0.0054054054054054,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1234,2020-08-01,0.06186535,0.0126182965299685,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1235,2020-08-01,0.09528829,-0.1037567084078711,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1256,2020-08-01,0.075601935,0.0904645476772616,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1303,2020-08-01,0.06011076,0.006546644844517,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1307,2020-08-01,0.08902595,0.0660591845999394,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1319,2020-08-01,0.06455569,0.1201157742402316,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1323,2020-08-01,0.105142914,0.0229357798165137,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1339,2020-08-01,0.097378984,0.0676346245059043,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1341,2020-08-01,0.06711165,0.0068143100511073,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1402,2020-08-01,0.07081911,0.033203125,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1409,2020-08-01,0.08189242,0.0941704035874437,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1410,2020-08-01,0.09173987,0.0029806259314457,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1419,2020-08-01,0.079420954,0.048858518539016,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1434,2020-08-01,0.07513637,0.0480132450331125,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1436,2020-08-01,0.06779336,-0.0040760869565216,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1437,2020-08-01,0.07099343,0.0043763676148795,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1463,2020-08-01,0.07056344,0.1277533039647578,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1470,2020-08-01,0.07251825,-0.019230769230769,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1476,2020-08-01,0.11795065,0.1199421965317919,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1477,2020-08-01,0.16106668,0.0941828254847645,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1503,2020-08-01,0.06466154,0.0768386388583974,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1504,2020-08-01,0.08935557,0.0772058823529413,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1513,2020-08-01,0.11268419,0.2287581699346406,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1514,2020-08-01,0.1428467,0.3238754406739368,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1516,2020-08-01,0.09260964,0.1799307958477511,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1519,2020-08-01,0.12871902,0.2142857142857142,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1521,2020-08-01,0.06461554,-0.0333333333333333,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1522,2020-08-01,0.07001808,0.0134831460674156,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1525,2020-08-01,0.079025604,0.5957446808510638,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1527,2020-08-01,0.117259316,0.0590736130298976,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1529,2020-08-01,0.08748251,-0.0401234567901234,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1532,2020-08-01,0.072210096,0.0310877879513595,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1535,2020-08-01,0.09015111,-0.0078492935635792,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1537,2020-08-01,0.06831272,-0.010440707754,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1558,2020-08-01,0.06664573,0.0377358490566037,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1560,2020-08-01,0.11293043,-0.0273556231003039,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1582,2020-08-01,0.076641455,0.0441361916771751,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1590,2020-08-01,0.09930935,0.060260586319218,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1603,2020-08-01,0.08532981,0.0104894422345771,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1604,2020-08-01,0.08385425,0.0108459869848156,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1605,2020-08-01,0.10335702,0.1783216783216783,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1608,2020-08-01,0.073624216,0.1812865497076021,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1612,2020-08-01,0.094220325,0.1327433628318584,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1614,2020-08-01,0.0887204,0.1138328530259364,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1615,2020-08-01,0.0840161,0.0356294536817101,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1702,2020-08-01,0.09166072,0.0202380952380951,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1707,2020-08-01,0.08184814,-0.0322580645161288,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1709,2020-08-01,0.11903842,0.0657569733232192,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1711,2020-08-01,0.15216519,-0.0332326283987916,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1712,2020-08-01,0.08592541,0.0710659898477159,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1713,2020-08-01,0.06903348,0.016949152542373,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1714,2020-08-01,0.0942473,0.2436224489795917,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1717,2020-08-01,0.10145207,0.1163166397415185,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1720,2020-08-01,0.09350471,-0.0504201680672269,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1722,2020-08-01,0.09900527,0.0122562238136068,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1723,2020-08-01,0.068253316,-0.0619289340101523,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1725,2020-08-01,0.07083538,-0.00711743772242,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1726,2020-08-01,0.08135508,0.0272963204511036,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1730,2020-08-01,0.08266686,0.0474050747106014,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1731,2020-08-01,0.2276153,-0.0754189944134077,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1733,2020-08-01,0.12174105,-0.0093808630393995,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1737,2020-08-01,0.10093767,0.0123106498727987,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1762,2020-08-01,0.20826776,0.0346820809248555,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1773,2020-08-01,0.105696365,-0.0528634361233479,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1776,2020-08-01,0.0667441,-0.0148367952522253,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1783,2020-08-01,0.11190152,-0.0785947838293227,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1786,2020-08-01,0.08173696,0.0422960725075529,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1789,2020-08-01,0.0709851,0.0411392405063288,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1795,2020-08-01,0.11019544,0.0294871794871793,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1817,2020-08-01,0.07134431,0.0372250423011841,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1904,2020-08-01,0.088654585,0.3060344827586208,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,1907,2020-08-01,0.08269685,0.3406593406593408,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2006,2020-08-01,0.06817132,0.1358811040339702,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2010,2020-08-01,0.07409855,0.0523613963039013,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2012,2020-08-01,0.05740241,0.022012578616352,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2013,2020-08-01,0.09330612,0.1494023904382471,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2015,2020-08-01,0.061360803,0.0815939278937378,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2020,2020-08-01,0.0737966,0.0192307692307693,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2028,2020-08-01,0.081840724,0.0457446808510637,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2049,2020-08-01,0.122364156,0.079562898384107,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2059,2020-08-01,0.08566663,-0.0761961285039534,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2103,2020-08-01,0.079973385,0.1359223300970875,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2105,2020-08-01,0.08883458,0.0603829160530191,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2107,2020-08-01,0.14851019,0.2057971014492754,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2108,2020-08-01,0.07784108,0.318820224719101,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2114,2020-08-01,0.06912688,0.0580075662042876,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2115,2020-08-01,0.057641923,0.0818111491247881,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2206,2020-08-01,0.08460973,0.1339712918660285,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2227,2020-08-01,0.07827646,-0.0426417737511538,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2228,2020-08-01,0.07662974,-0.0096388133507278,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2231,2020-08-01,0.11470683,0.3900414937759335,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2233,2020-08-01,0.09953876,0.2672559931719585,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2301,2020-08-01,0.07729237,-0.0645161290322583,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2303,2020-08-01,0.13226584,-0.0514541387024609,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2308,2020-08-01,0.15884593,-0.0549999999999999,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2313,2020-08-01,0.15614228,-0.1,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2316,2020-08-01,0.12657277,-0.0124804992199686,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2317,2020-08-01,0.07446588,-0.0191326530612245,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2324,2020-08-01,0.055764552,-0.0080428954423591,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2327,2020-08-01,0.18743299,-0.1439588688946015,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2328,2020-08-01,0.08368256,0.0442232522219574,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2330,2020-08-01,0.0731115,0.0023501762632196,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2338,2020-08-01,0.2728795,0.0433275563258233,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2345,2020-08-01,0.10155123,0.0196078431372548,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2347,2020-08-01,0.08701786,-0.0022831050228311,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2348,2020-08-01,0.15053144,0.0893271461716938,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2351,2020-08-01,0.087810054,0.0449069003285871,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2353,2020-08-01,0.10744124,0.1502463054187193,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2354,2020-08-01,0.089475185,-0.03690036900369,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2356,2020-08-01,0.08739511,-0.09,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2360,2020-08-01,0.12829714,-0.0212765957446806,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2365,2020-08-01,0.09875549,0.2066905615292713,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2368,2020-08-01,0.123017564,0.2754342431761787,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2373,2020-08-01,0.064513214,-0.0070422535211269,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2375,2020-08-01,0.08658994,-0.0776675520626946,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2376,2020-08-01,0.08817538,0.0107142857142858,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2377,2020-08-01,0.1331403,0.0684316682271322,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2379,2020-08-01,0.11613043,0.014686248331108,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2382,2020-08-01,0.110107265,-0.0140847582787011,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2383,2020-08-01,0.13842876,-0.03954802259887,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2385,2020-08-01,0.08482902,0.0184119677790564,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2392,2020-08-01,0.11520335,0.0553459119496857,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2393,2020-08-01,0.087164834,-0.0093047952828713,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2395,2020-08-01,0.051640835,-0.017799352750809,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2397,2020-08-01,0.07430769,-0.103448275862069,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2402,2020-08-01,0.09558566,0.0955414012738853,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2404,2020-08-01,0.09830741,0.002433090024331,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2412,2020-08-01,0.07670872,-0.0091324200913242,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2414,2020-08-01,0.0825776,-0.0547445255474453,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2420,2020-08-01,0.11627212,0.0599700149925037,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2421,2020-08-01,0.1412724,0.1356238698010847,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2423,2020-08-01,0.068948254,-0.0262008733624453,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2425,2020-08-01,0.09621745,-0.0463709677419356,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2427,2020-08-01,0.13988613,0.0341463414634146,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2428,2020-08-01,0.09320541,0.1629693973822459,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2430,2020-08-01,0.07709378,-0.0160000000000001,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2433,2020-08-01,0.05304621,-0.0287128712871289,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2436,2020-08-01,0.13831384,-0.0083892617449664,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2439,2020-08-01,0.17265762,0.0160293661349306,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2441,2020-08-01,0.06870105,0.0015609982246835,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2449,2020-08-01,0.14647867,-0.1211267605633803,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2450,2020-08-01,0.06362964,0.0320284697508896,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2451,2020-08-01,0.07647084,-0.0015151515151513,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2453,2020-08-01,0.11579719,0.0641399416909622,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2454,2020-08-01,0.13818842,-0.2068473609129814,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2455,2020-08-01,0.1289459,-0.1076388888888889,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2458,2020-08-01,0.20232591,-0.0955414012738853,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2459,2020-08-01,0.07130528,0.0175658720200753,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2467,2020-08-01,0.09298756,-0.0106761565836299,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2468,2020-08-01,0.113337345,-0.0349858706745752,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2471,2020-08-01,0.10629167,-0.0649406013907967,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2472,2020-08-01,0.10743178,0.2197530828593559,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2476,2020-08-01,0.06571443,-0.0030949227096231,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2478,2020-08-01,0.15465201,-0.0493150684931505,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2480,2020-08-01,0.08114435,-0.0490045941807043,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2481,2020-08-01,0.12798026,0.250425894378194,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2483,2020-08-01,0.06753393,0.0106382978723402,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2484,2020-08-01,0.16333765,0.0350252691204355,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2488,2020-08-01,0.07286702,0.1184668989547039,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2492,2020-08-01,0.11279203,-0.0603062487485716,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2493,2020-08-01,0.10769497,-0.0243902439024389,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2495,2020-08-01,0.07142518,0.0,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2496,2020-08-01,0.096547075,-0.0063091482649842,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2501,2020-08-01,0.06697779,0.0455764075067024,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2504,2020-08-01,0.15291956,0.2925373134328357,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2505,2020-08-01,0.18319562,0.0933512985616846,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2511,2020-08-01,0.07621396,0.0480572597137016,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2520,2020-08-01,0.09898218,0.115819209039548,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2524,2020-08-01,0.064718686,0.1428571428571428,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2527,2020-08-01,0.06774007,0.0277306774768433,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2534,2020-08-01,0.06834303,0.002906976744186,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2535,2020-08-01,0.081657946,0.1081081081081081,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2539,2020-08-01,0.07062653,0.1241183826093272,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2540,2020-08-01,0.101912215,0.4542728635682158,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2542,2020-08-01,0.17576265,0.0841121495327101,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2546,2020-08-01,0.09936169,0.2285714285714286,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2548,2020-08-01,0.09397704,0.0541176470588236,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2597,2020-08-01,0.06724383,0.0253807106598984,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2606,2020-08-01,0.072911926,0.0810810810810811,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2607,2020-08-01,0.08178451,0.1034481904661857,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2608,2020-08-01,0.06448449,0.0445859872611464,400,0.03,3,0.8,0.6,3.0,0.1
2020-07-01,2612,2020-08-01,0.08744841,0.1139784946236559,400,0.03,3,0.8,0.6,3.0,0.1
